Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserc_SubPOMarker_Pageload,1,619,619,619,619,619,619,619,0.000%,.84104,12.49,5.82
TR_perfusera_SubPOMarker_Versions1_Save_Button_Click,1,345,345,345,345,345,345,345,0.000%,1.72414,7.42,5.19
TR_perfuserb_SubPOMarker_Versions1_Save_Button_Click,1,297,297,297,297,297,297,297,0.000%,1.93050,8.31,5.82
TR_perfuserd_SubPOMarker_Versions1_Save_Button_Click,1,270,270,270,270,270,270,270,0.000%,2.01207,8.66,6.06
TR_perfuserc_SubPOMarker_Versions1_Save_Button_Click,1,366,366,366,366,366,366,366,0.000%,1.67785,7.21,5.05
TR_perfusera_SubPOMarker_Versions2_Save_Button_Click,1,276,276,276,276,276,276,276,0.000%,1.98020,9.80,5.97
TR_perfuserb_SubPOMarker_Versions2_Save_Button_Click,1,263,263,263,263,263,263,263,0.000%,1.97628,9.78,5.95
TR_perfuserd_SubPOMarker_Versions2_Save_Button_Click,1,273,273,273,273,273,273,273,0.000%,2.02020,10.00,6.09
TR_perfuserc_SubPOMarker_Versions2_Save_Button_Click,1,262,262,262,262,262,262,262,0.000%,2.11864,10.47,6.38
TR_perfusera_MarkerSummary_PageLoad,1,260,260,260,260,260,260,260,0.000%,2.10084,15.62,6.07
TR_perfuserb_MarkerSummary_PageLoad,1,250,250,250,250,250,250,250,0.000%,2.07039,15.39,5.98
TR_perfuserd_MarkerSummary_PageLoad,1,253,253,253,253,253,253,253,0.000%,2.15054,15.99,6.21
TR_perfusera_MarkerSummary_SubPo_Load,1,146,146,146,146,146,146,146,0.000%,3.73134,9.50,5.17
TR_perfuserc_MarkerSummary_PageLoad,1,340,340,340,340,340,340,340,0.000%,1.80180,13.40,5.20
TR_perfuserb_MarkerSummary_SubPo_Load,1,154,154,154,154,154,154,154,0.000%,3.66300,9.33,5.08
TR_perfuserd_MarkerSummary_SubPo_Load,1,145,145,145,145,145,145,145,0.000%,4.08163,10.40,5.66
TR_perfuserc_MarkerSummary_SubPo_Load,1,146,146,146,146,146,146,146,0.000%,3.78788,9.65,5.25
TR_perfuserd_PackingList_PageLoad,1,717,717,717,717,717,717,717,0.000%,.77580,9.72,5.56
