Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_GenerateDockets_PageLoad,2,232,230,235,235,235,230,235,0.00%,2.23214,16.63,6.45
TR_perfusera_GenerateDockets_SubPo_Load,2,115,111,119,119,119,111,119,0.00%,2.96736,5.62,4.21
/function/production-planning-service/cut-docket-generation/generateDocketsForSubPo-475,4,48,47,51,51,51,47,51,0.00%,3.28138,1.62,2
TR_perfuserb_GenerateDockets_PageLoad,1,235,235,235,235,235,235,235,0.00%,2.15983,16.09,6.24
Check - generateDocketsForSubPo,4,80,73,105,105,105,69,105,0.00%,3.21285,1.69,2.63
TR_perfuserb_GenerateDockets_SubPo_Load,1,111,111,111,111,111,111,111,0.00%,4.38596,8.3,6.22
TR_perfuserc_PackingList_PageLoad,1,650,650,650,650,650,650,650,0.00%,0.81103,10.19,5.82
TR_perfuserc_GenerateDockets_PageLoad,1,242,242,242,242,242,242,242,0.00%,2.10526,15.68,6.08
TR_perfuserc_GenerateDockets_SubPo_Load,1,106,106,106,106,106,106,106,0.00%,4.5045,8.53,6.39
Check - generateDocketsForSubPo-Whileloop,606,4719,85,1891,5938,281147,61,352884,0.00%,0.49053,0.26,0.4
/function/production-planning-service/cut-docket-generation/generateDocketsForSubPo-476,4,3627,1528,8292,8292,8292,1509,8292,0.00%,0.01168,0.01,0.01
/function/production-planning-service/production-order-ratios/displayRatioComponentGroupsForSubPO-477,4,50,49,54,54,54,49,54,0.00%,0.01173,0.01,0.01
/function/production-planning-service/production-order-ratios/displayRatioComponentGroupsForSubPO-478,4,73,72,80,80,80,67,80,0.00%,0.01173,0.02,0.01
TR_perfusera_GenerateDockets_ButtonClick,2,737359,638569,836149,836149,836149,638569,836149,0.00%,0.00185,0.13,0.19
TR_perfuserb_GenerateDockets_ButtonClick,1,716475,716475,716475,716475,716475,716475,716475,0.00%,0.00111,0.06,0.09
/function/production-planning-service/cut-docket-generation/generateCutsForSubPo-210,4,55,51,64,64,64,50,64,0.00%,0.01173,0.01,0.01
Check - generateCutsForSubPo,4,67,59,83,83,83,56,83,0.00%,0.01173,0.01,0.01
Check - generateCutsForSubPo-Whileloop,877,172,61,160,269,635,51,29823,0.00%,0.98058,0.53,0.8
/function/production-planning-service/cut-docket-generation/generateCutsForSubPo-211,4,16317,14166,20097,20097,20097,12128,20097,0.00%,0.00641,0,0.02
/function/production-planning-service/production-order-ratios/displayRatioComponentGroupsForSubPO-212,4,77,49,149,149,149,48,149,0.00%,0.00656,0,0
/function/production-planning-service/production-order-ratios/displayRatioComponentGroupsForSubPO-213,4,119,74,227,227,227,67,227,0.00%,0.00656,0.01,0.01
Check - CutGenerationStatus,4,16236,11191,23050,23050,23050,9390,23050,0.00%,0.00646,0,0.01
TR_perfusera_GenerateCuts_ButtonClick,2,69371,58596,80146,80146,80146,58596,80146,0.00%,0.00271,0.28,0.43
Debug Sampler,4,0,0,0,0,0,0,0,0.00%,0.00669,0.02,0
TR_perfuserc_GenerateDockets_ButtonClick,1,684107,684107,684107,684107,684107,684107,684107,0.00%,0.00081,0.12,0.18
TR_perfuserb_GenerateCuts_ButtonClick,1,75281,75281,75281,75281,75281,75281,75281,0.00%,0.00174,0.24,0.37
TR_perfuserc_GenerateCuts_ButtonClick,1,69077,69077,69077,69077,69077,69077,69077,0.00%,0.00171,0.24,0.37
TOTAL,1659,3845,72,649,1891,23050,0,836149,0.00%,0.89446,1.47,1.74
