Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_SUB_perfuserf_SacanSewingJobNumberAndEnterReportingQty,4,4866,4007,6451,6451,6451,3844,6451,0.000%,.40572,0.53,0.58
TR_SUB_perfuseri_SacanSewingJobNumberAndEnterReportingQty,4,4854,4698,7703,7703,7703,332,7703,0.000%,.35255,0.46,0.50
TR_perfuseri_Scanning&Reporting,4,7620,6879,12786,12786,12786,554,12786,50.000%,.24203,0.94,0.71
TR_SUB_perfuseri_SewingJobReport_SubmitButtonClick,4,2715,120,5566,5566,5566,94,5566,50.000%,.34104,1.06,1.03
TR_SUB_perfusere_SacanSewingJobNumberAndEnterReportingQty,4,6449,5318,9279,9279,9279,4124,9279,0.000%,.35143,0.46,0.50
TR_SUB_perfuserh_SacanSewingJobNumberAndEnterReportingQty,4,4294,4086,6982,6982,6982,797,6982,0.000%,.52016,0.68,0.74
TR_perfuserh_Scanning&Reporting,4,6825,4288,11924,11924,11924,992,11924,50.000%,.31417,1.22,0.92
TR_SUB_perfuserh_SewingJobReport_SubmitButtonClick,4,2480,100,4942,4942,4942,94,4942,50.000%,.54667,1.70,1.65
TR_SUB_perfuserb_SacanSewingJobNumberAndEnterReportingQty,4,6388,6214,7138,7138,7138,5665,7138,0.000%,.36890,0.58,0.52
TR_SUB_perfusera_SewingJobReport_SubmitButtonClick,4,2730,2114,5157,5157,5157,879,5157,0.000%,.30833,0.91,0.93
TR_perfusera_Scanning&Reporting,4,9559,5656,15949,15949,15949,5402,15949,0.000%,.24162,1.09,1.07
TR_SUB_perfuserg_SacanSewingJobNumberAndEnterReportingQty,4,6145,4604,11227,11227,11227,1821,11227,0.000%,.35311,0.46,0.50
TR_perfuserg_Scanning&Reporting,4,8965,7129,16661,16661,16661,4815,16661,50.000%,.23721,0.93,0.70
TR_SUB_perfuserg_SewingJobReport_SubmitButtonClick,4,2769,112,5434,5434,5434,99,5434,50.000%,.39074,1.22,1.18
TR_perfuserb_Scanning&Reporting,4,9049,9284,10903,10903,10903,6416,10903,25.000%,.27194,1.12,1.00
TR_SUB_perfuserb_SewingJobReport_SubmitButtonClick,4,2636,3059,3765,3765,3765,102,3765,25.000%,.44743,1.26,1.35
TR_SUB_perfuserd_SacanSewingJobNumberAndEnterReportingQty,4,5114,3982,7681,7681,7681,3050,7681,0.000%,.50333,0.66,0.72
TR_perfuserd_Scanning&Reporting,4,7641,7886,10290,10290,10290,3253,10290,50.000%,.30670,1.20,0.90
TR_SUB_perfuserd_SewingJobReport_SubmitButtonClick,4,2476,103,5156,5156,5156,101,5156,50.000%,.76060,2.36,2.30
TR_SUB_perfuserj_SacanSewingJobNumberAndEnterReportingQty,4,6629,5015,9024,9024,9024,3898,9024,0.000%,.43530,0.61,0.62
TR_perfuserf_Scanning&Reporting,4,8382,7647,9659,9659,9659,6650,9659,25.000%,.27838,1.45,1.03
TR_SUB_perfuserf_SewingJobReport_SubmitButtonClick,4,3490,3803,5652,5652,5652,97,5652,25.000%,.38986,1.63,1.18
TR_perfuserj_Scanning&Reporting,4,9117,8131,13903,13903,13903,5214,13903,50.000%,.27375,1.10,0.80
TR_SUB_perfuserj_SewingJobReport_SubmitButtonClick,4,2438,99,5324,5324,5324,99,5324,50.000%,.65488,2.04,1.98
TR_SUB_perfusere_SewingJobReport_SubmitButtonClick,4,4070,5127,5671,5671,5671,99,5671,25.000%,.34089,1.42,1.03
TR_perfusere_Scanning&Reporting,4,10545,9479,12749,12749,12749,9251,12749,25.000%,.23320,1.21,0.86
TOTAL,200,3760,3564,9251,10701,13903,94,16661,15.000%,11.09632,50.58,22.19
