Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserc_SubPOCreation_PageLoad,1,456,456,456,456,456,456,456,0.000%,1.07296,11.81,6.22
TR_perfusera_SubPOCreation_PageLoad,1,559,559,559,559,559,559,559,0.000%,.98425,10.82,5.70
TR_perfusere_SubPOCreation_forProductionOrder,1,1292,1292,1292,1292,1292,1292,1292,0.000%,.52002,5.66,3.83
TR_perfuserc_SubPOCreation_forProductionOrder,1,1291,1291,1291,1291,1291,1291,1291,0.000%,.52029,5.66,3.83
TR_perfusere_SubPORatio_PageLoad,1,671,671,671,671,671,671,671,0.000%,.81301,11.18,5.80
TR_perfuserc_SubPORatio_PageLoad,1,615,615,615,615,615,615,615,0.000%,.84175,11.57,6.00
TR_perfuserd_SubPOCreation_forProductionOrder,1,3179,3179,3179,3179,3179,3179,3179,0.000%,.26076,2.84,1.92
TR_perfuserb_SubPOCreation_forProductionOrder,1,3754,3754,3754,3754,3754,3754,3754,0.000%,.22722,2.47,1.67
TR_perfuserd_SubPORatio_PageLoad,1,569,569,569,569,569,569,569,0.000%,.87642,12.05,6.25
TR_perfuserb_SubPORatio_PageLoad,1,705,705,705,705,705,705,705,0.000%,.76394,10.50,5.45
TR_perfusere_SubPORatio_SubPO_FillRatio_R1,1,1355,1355,1355,1355,1355,1355,1355,0.000%,.38580,4.60,5.96
TR_perfuserc_SubPORatio_SubPO_FillRatio_R1,1,1307,1307,1307,1307,1307,1307,1307,0.000%,.39017,4.66,6.03
TR_perfusera_SubPOCreation_forProductionOrder,1,5080,5080,5080,5080,5080,5080,5080,0.000%,.17550,1.91,1.29
TR_perfusere_SubPORatio_SubPO_AddRatio_R1,1,386,386,386,386,386,386,386,0.000%,1.47710,9.21,4.94
TR_perfuserc_SubPORatio_SubPO_AddRatio_R1,1,351,351,351,351,351,351,351,0.000%,1.53610,9.58,5.14
TR_perfusera_SubPORatio_PageLoad,1,576,576,576,576,576,576,576,0.000%,.87719,12.06,6.26
TR_perfuserd_SubPORatio_SubPO_FillRatio_R1,1,1198,1198,1198,1198,1198,1198,1198,0.000%,.40453,4.83,6.25
TR_perfuserd_SubPORatio_SubPO_AddRatio_R1,1,338,338,338,338,338,338,338,0.000%,1.62866,10.15,5.45
TR_perfuserb_SubPORatio_SubPO_FillRatio_R1,1,1210,1210,1210,1210,1210,1210,1210,0.000%,.40535,4.84,6.27
TR_perfusere_SubPORatio_SubPO_FillRatio_R2,1,1125,1125,1125,1125,1125,1125,1125,0.000%,.43384,4.97,6.44
TR_perfuserc_SubPORatio_SubPO_FillRatio_R2,1,1123,1123,1123,1123,1123,1123,1123,0.000%,.43384,4.97,6.44
TR_perfuserb_SubPORatio_SubPO_AddRatio_R1,1,405,405,405,405,405,405,405,0.000%,1.44718,9.02,4.84
TR_perfusere_SubPORatio_SubPO_AddRatio_R2,1,299,299,299,299,299,299,299,0.000%,1.93050,13.23,6.46
TR_perfuserc_SubPORatio_SubPO_AddRatio_R2,1,320,320,320,320,320,320,320,0.000%,1.79533,12.30,6.00
TR_perfusera_SubPORatio_SubPO_FillRatio_R1,1,1306,1306,1306,1306,1306,1306,1306,0.000%,.38820,4.63,6.00
TR_perfuserd_SubPORatio_SubPO_FillRatio_R2,1,1104,1104,1104,1104,1104,1104,1104,0.000%,.43687,5.00,6.48
TR_perfusera_SubPORatio_SubPO_AddRatio_R1,1,430,430,430,430,430,430,430,0.000%,1.38313,8.62,4.62
TR_perfusere_SubPOMarker_Pageload,1,646,646,646,646,646,646,646,0.000%,.81500,11.05,5.69
TR_perfuserc_SubPOMarker_Pageload,1,553,553,553,553,553,553,553,0.000%,.88106,11.94,6.15
TR_perfuserd_SubPORatio_SubPO_AddRatio_R2,1,341,341,341,341,341,341,341,0.000%,1.82482,12.51,6.10
TR_perfusere_SubPOMarker_Versions1_Save_Button_Click,1,336,336,336,336,336,336,336,0.000%,1.79856,7.74,5.46
TR_perfuserc_SubPOMarker_Versions1_Save_Button_Click,1,301,301,301,301,301,301,301,0.000%,1.91205,8.23,5.81
TR_perfuserb_SubPORatio_SubPO_FillRatio_R2,1,1141,1141,1141,1141,1141,1141,1141,0.000%,.42662,4.88,6.33
TR_perfuserc_SubPOMarker_Versions2_Save_Button_Click,1,330,330,330,330,330,330,330,0.000%,1.78891,8.85,5.43
TR_perfusere_SubPOMarker_Versions2_Save_Button_Click,1,356,356,356,356,356,356,356,0.000%,1.76056,8.71,5.35
TR_perfuserb_SubPORatio_SubPO_AddRatio_R2,1,354,354,354,354,354,354,354,0.000%,1.71821,11.78,5.75
TR_perfuserd_SubPOMarker_Pageload,1,592,592,592,592,592,592,592,0.000%,.86356,11.70,6.03
TR_perfuserc_MarkerSummary_PageLoad,1,213,213,213,213,213,213,213,0.000%,2.21729,16.49,6.46
TR_perfusere_MarkerSummary_PageLoad,1,222,222,222,222,222,222,222,0.000%,2.18818,16.27,6.38
TR_perfuserc_MarkerSummary_SubPo_Load,1,158,158,158,158,158,158,158,0.000%,3.55872,9.09,4.98
TR_perfusere_MarkerSummary_SubPo_Load,1,163,163,163,163,163,163,163,0.000%,3.57143,9.11,4.99
TR_perfuserd_SubPOMarker_Versions1_Save_Button_Click,1,389,389,389,389,389,389,389,0.000%,1.58983,6.83,4.83
TR_perfusera_SubPORatio_SubPO_FillRatio_R2,1,1121,1121,1121,1121,1121,1121,1121,0.000%,.42882,4.91,6.36
TR_perfuserb_SubPOMarker_Pageload,1,554,554,554,554,554,554,554,0.000%,.89206,12.09,6.23
TR_perfuserd_SubPOMarker_Versions2_Save_Button_Click,1,289,289,289,289,289,289,289,0.000%,1.91205,9.46,5.81
TR_perfusera_SubPORatio_SubPO_AddRatio_R2,1,369,369,369,369,369,369,369,0.000%,1.61031,11.04,5.38
TR_perfuserb_SubPOMarker_Versions1_Save_Button_Click,1,275,275,275,275,275,275,275,0.000%,2.02429,8.71,6.15
TR_perfuserc_PackingList_PageLoad,1,663,663,663,663,663,663,663,0.000%,.80386,10.07,5.82
TR_perfusere_PackingList_PageLoad,1,690,690,690,690,690,690,690,0.000%,.79681,9.98,5.76
TR_perfuserd_MarkerSummary_PageLoad,1,224,224,224,224,224,224,224,0.000%,2.24719,16.71,6.55
TR_perfuserd_MarkerSummary_SubPo_Load,1,152,152,152,152,152,152,152,0.000%,3.66300,9.36,5.12
TR_perfuserb_SubPOMarker_Versions2_Save_Button_Click,1,284,284,284,284,284,284,284,0.000%,1.99203,9.86,6.05
TR_perfuserc_GenerateDockets_PageLoad,1,214,214,214,214,214,214,214,0.000%,2.25734,16.77,6.58
TR_perfusere_GenerateDockets_PageLoad,1,222,222,222,222,222,222,222,0.000%,2.24215,16.67,6.53
TR_perfusere_GenerateDockets_SubPo_Load,1,168,168,168,168,168,168,168,0.000%,3.48432,6.56,4.99
TR_perfuserc_GenerateDockets_SubPo_Load,1,203,203,203,203,203,203,203,0.000%,3.11526,5.87,4.46
TR_perfusera_SubPOMarker_Pageload,1,537,537,537,537,537,537,537,0.000%,.89928,12.19,6.28
TR_perfuserb_MarkerSummary_PageLoad,1,248,248,248,248,248,248,248,0.000%,2.06612,15.36,6.02
TR_perfuserb_MarkerSummary_SubPo_Load,1,146,146,146,146,146,146,146,0.000%,3.81679,9.75,5.34
TR_perfusera_SubPOMarker_Versions1_Save_Button_Click,1,275,275,275,275,275,275,275,0.000%,1.96464,8.45,5.97
TR_perfuserd_PackingList_PageLoad,1,540,540,540,540,540,540,540,0.000%,.90498,11.34,6.55
TR_perfusera_SubPOMarker_Versions2_Save_Button_Click,1,264,264,264,264,264,264,264,0.000%,2.10084,10.40,6.38
TR_perfuserd_GenerateDockets_PageLoad,1,213,213,213,213,213,213,213,0.000%,2.24215,16.67,6.53
TR_perfuserd_GenerateDockets_SubPo_Load,1,100,100,100,100,100,100,100,0.000%,4.71698,8.89,6.75
TR_perfuserb_PackingList_PageLoad,1,532,532,532,532,532,532,532,0.000%,.90090,11.29,6.52
TR_perfusera_MarkerSummary_PageLoad,1,212,212,212,212,212,212,212,0.000%,2.26244,16.82,6.59
TR_perfusera_MarkerSummary_SubPo_Load,1,145,145,145,145,145,145,145,0.000%,3.95257,10.10,5.53
TR_perfuserb_GenerateDockets_PageLoad,1,211,211,211,211,211,211,211,0.000%,2.28833,17.01,6.67
TR_perfuserb_GenerateDockets_SubPo_Load,1,103,103,103,103,103,103,103,0.000%,4.69484,8.84,6.72
TR_perfusera_PackingList_PageLoad,1,734,734,734,734,734,734,734,0.000%,.78370,9.82,5.67
TR_perfusera_GenerateDockets_PageLoad,1,252,252,252,252,252,252,252,0.000%,2.07469,15.43,6.05
TR_perfusera_GenerateDockets_SubPo_Load,1,154,154,154,154,154,154,154,0.000%,3.80228,7.16,5.44
TR_perfusere_GenerateDockets_Wait,1,768640,768640,768640,768640,768640,768640,768640,0.000%,.00130,0.10,0.16
TR_perfusere_GenerateDockets_ButtonClick,1,736,736,736,736,736,736,736,0.000%,1.11857,2.71,2.53
TR_perfuserc_GenerateDockets_Wait,1,962238,962238,962238,962238,962238,962238,962238,0.000%,.00104,0.10,0.16
TR_perfuserc_GenerateDockets_ButtonClick,1,538,538,538,538,538,538,538,0.000%,1.42653,3.46,3.23
TR_perfusere_GenerateCuts_Wait,1,216839,216839,216839,216839,216839,216839,216839,0.000%,.00461,0.10,0.16
TR_perfusere_GenerateCuts_ButtonClick,1,4183,4183,4183,4183,4183,4183,4183,0.000%,.22584,0.66,1.37
TR_perfusere_GenerateCutJobplanning_Wait,1,0,0,0,0,0,0,0,0.000%,250.00000,0.00,0.00
Debug Sampler,10,0,0,1,1,4,0,4,0.000%,.00300,0.01,0.00
TR_perfuserf_MasterPOPlan_PageLoad,1,240,240,240,240,240,240,240,0.000%,2.87356,3.80,3.92
TR_perfuserf_MasterPOPlan_FillData,1,308,308,308,308,308,308,308,0.000%,1.86220,11.73,5.30
TR_perfuserf_MasterPOPlan_Search_ButtonClick,1,158,158,158,158,158,158,158,0.000%,3.57143,4.38,5.37
TR_perfuserf_MasterPOPlan_Proceed_ButtonClick,1,888,888,888,888,888,888,888,0.000%,.58275,12.68,5.54
TR_perfuserf_OperationRouting_Save_ButtonClick,1,705,705,705,705,705,705,705,0.000%,1.05485,2.41,3.13
TR_perfuserf_JobPreference_PageLoad,1,249,249,249,249,249,249,249,0.000%,2.14133,15.85,6.15
TR_perfuserf_JobPreference_Save_ButtonClick,1,478,478,478,478,478,478,478,0.000%,1.42653,3.61,4.28
TR_perfuserf_AddAdditionalQty_PageLoad,1,439,439,439,439,439,439,439,0.000%,1.27877,12.48,5.43
TR_perfuserf_AddAdditionalQty_Submit_ButtonClick,1,710,710,710,710,710,710,710,0.000%,1.07527,3.32,4.10
TR_perfuserf_FabricProperties_PageLoad,1,441,441,441,441,441,441,441,0.000%,1.25156,19.47,5.41
TR_perfuserf_FabricProperties_ExcessCut_Save_ButtonClick,1,286,286,286,286,286,286,286,0.000%,1.93050,15.48,5.66
TR_perfuserf_FabricProperties_MaxPlies_Update_ButtonClick,1,325,325,325,325,325,325,325,0.000%,1.76991,5.64,5.09
TR_perfuserf_FabricProperties_EntermaxpliesAction_1,1,658,658,658,658,658,658,658,0.000%,.90498,4.88,5.16
TR_perfuserf_FabricProperties_EntermaxpliesAction_2,1,579,579,579,579,579,579,579,0.000%,.97182,5.25,5.54
TR_perfuserf_ComponentGroupAssigment_PageLoad,1,377,377,377,377,377,377,377,0.000%,1.35870,11.68,5.88
TR_perfuserf_ComponentGroupAssigment_Save_ButtonClick,1,1180,1180,1180,1180,1180,1180,1180,0.000%,.49310,6.49,5.38
TR_perfuserf_ComponentGroupAssigment_Search_ButtonClick (Swap),1,632,632,632,632,632,632,632,0.000%,.82169,6.59,5.99
TR_perfuserf_SubPOCreation_PageLoad,1,516,516,516,516,516,516,516,0.000%,1.02775,11.31,5.96
