Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusere_JobPreference_Save_ButtonClick,1,668,668,668,668,668,668,668,0.000%,1.12994,2.86,3.39
TR_perfuserb_JobPreference_Save_ButtonClick,1,581,581,581,581,581,581,581,0.000%,1.20773,3.05,3.63
TR_perfuserm_JobPreference_Save_ButtonClick,1,592,592,592,592,592,592,592,0.000%,1.18343,2.99,3.55
TR_perfusern_JobPreference_Save_ButtonClick,1,751,751,751,751,751,751,751,0.000%,1.02987,2.60,3.09
TR_perfuserk_JobPreference_Save_ButtonClick,1,735,735,735,735,735,735,735,0.000%,1.04167,2.63,3.13
TR_perfusera_JobPreference_Save_ButtonClick,1,755,755,755,755,755,755,755,0.000%,1.03199,2.61,3.10
TR_perfuserg_JobPreference_Save_ButtonClick,1,730,730,730,730,730,730,730,0.000%,1.03734,2.62,3.12
TR_perfuserl_JobPreference_Save_ButtonClick,1,747,747,747,747,747,747,747,0.000%,1.02881,2.60,3.09
TR_perfuserj_JobPreference_Save_ButtonClick,1,771,771,771,771,771,771,771,0.000%,1.00705,2.55,3.02
TR_perfuserh_JobPreference_Save_ButtonClick,1,733,733,733,733,733,733,733,0.000%,1.03199,2.61,3.10
TR_perfuserc_JobPreference_Save_ButtonClick,1,775,775,775,775,775,775,775,0.000%,.99206,2.51,2.98
TR_perfuserf_JobPreference_Save_ButtonClick,1,764,764,764,764,764,764,764,0.000%,1.00301,2.54,3.01
TR_perfuseri_JobPreference_Save_ButtonClick,1,766,766,766,766,766,766,766,0.000%,1.00402,2.54,3.01
TR_perfuserd_JobPreference_Save_ButtonClick,1,812,812,812,812,812,812,812,0.000%,.96061,2.43,2.88
TR_perfusero_JobPreference_Save_ButtonClick,1,738,738,738,738,738,738,738,0.000%,1.02564,2.59,3.08
TR_perfuserh_AddAdditionalQty_PageLoad,1,505,505,505,505,505,505,505,0.000%,1.18203,11.53,5.02
TR_perfusere_AddAdditionalQty_PageLoad,1,644,644,644,644,644,644,644,0.000%,1.02987,10.05,4.38
