Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserc_SubPOCreation_forProductionOrder,2,1230,783,1678,1678,1678,783,1678,0.000%,.00105,0.01,0.01
TR_perfusera_SubPORatio_PageLoad,2,690,677,704,704,704,677,704,0.000%,.00129,0.02,0.01
TR_perfuserd_SubPORatio_PageLoad,2,586,579,593,593,593,579,593,0.000%,.00096,0.01,0.01
TR_perfuserb_SubPOCreation_forProductionOrder,2,1711,835,2587,2587,2587,835,2587,0.000%,.00121,0.01,0.01
TR_perfuserc_SubPORatio_PageLoad,2,584,574,594,594,594,574,594,0.000%,.00105,0.01,0.01
TR_perfusere_SubPOCreation_forProductionOrder,2,2301,888,3714,3714,3714,888,3714,0.000%,.00094,0.01,0.01
TR_perfuserb_SubPORatio_PageLoad,2,606,569,643,643,643,569,643,0.000%,.00121,0.02,0.01
TR_perfusera_SubPORatio_SubPO_FillRatio_R1,2,1205,1183,1228,1228,1228,1183,1228,0.000%,.00129,0.02,0.02
TR_perfuserd_SubPORatio_SubPO_FillRatio_R1,2,1170,1167,1173,1173,1173,1167,1173,0.000%,.00096,0.01,0.01
TR_perfusere_SubPORatio_PageLoad,2,589,578,600,600,600,578,600,0.000%,.00094,0.01,0.01
TR_perfuserc_SubPORatio_SubPO_FillRatio_R1,2,1195,1158,1232,1232,1232,1158,1232,0.000%,.00105,0.01,0.02
TR_perfusera_SubPORatio_SubPO_AddRatio_R1,2,392,389,396,396,396,389,396,0.000%,.00130,0.01,0.00
TR_perfuserd_SubPORatio_SubPO_AddRatio_R1,2,422,388,456,456,456,388,456,0.000%,.00096,0.01,0.00
TR_perfuserc_SubPORatio_SubPO_AddRatio_R1,2,376,353,400,400,400,353,400,0.000%,.00105,0.01,0.00
TR_perfuserb_SubPORatio_SubPO_FillRatio_R1,2,1232,1206,1258,1258,1258,1206,1258,0.000%,.00121,0.01,0.02
TR_perfuserb_SubPORatio_SubPO_AddRatio_R1,2,336,296,377,377,377,296,377,0.000%,.00121,0.01,0.00
TR_perfusere_SubPORatio_SubPO_FillRatio_R1,2,1213,1172,1255,1255,1255,1172,1255,0.000%,.00094,0.01,0.01
TR_perfusera_SubPORatio_SubPO_FillRatio_R2,2,1326,1297,1356,1356,1356,1297,1356,0.000%,.00129,0.01,0.02
TR_perfuserd_SubPORatio_SubPO_FillRatio_R2,2,1464,1396,1533,1533,1533,1396,1533,0.000%,.00096,0.01,0.01
TR_perfusere_SubPORatio_SubPO_AddRatio_R1,2,393,337,449,449,449,337,449,0.000%,.00094,0.01,0.00
TR_perfuserc_SubPORatio_SubPO_FillRatio_R2,2,1207,1094,1320,1320,1320,1094,1320,0.000%,.00105,0.01,0.02
TR_perfusera_SubPORatio_SubPO_AddRatio_R2,2,344,294,395,395,395,294,395,0.000%,.00130,0.01,0.00
TR_perfuserd_SubPORatio_SubPO_AddRatio_R2,2,453,345,561,561,561,345,561,0.000%,.00096,0.01,0.00
TR_perfuserc_SubPORatio_SubPO_AddRatio_R2,2,590,435,745,745,745,435,745,0.000%,.00105,0.01,0.00
TR_perfuserb_SubPORatio_SubPO_FillRatio_R2,2,1276,1235,1318,1318,1318,1235,1318,0.000%,.00121,0.01,0.02
TR_perfuserd_SubPOMarker_Pageload,2,651,568,735,735,735,568,735,0.000%,.00096,0.01,0.01
TR_perfusera_SubPOMarker_Pageload,2,709,672,747,747,747,672,747,0.000%,.00129,0.02,0.01
TR_perfuserb_SubPORatio_SubPO_AddRatio_R2,2,387,352,423,423,423,352,423,0.000%,.00121,0.01,0.00
TR_perfuserd_SubPOMarker_Versions1_Save_Button_Click,2,398,366,431,431,431,366,431,0.000%,.00096,0.00,0.00
TR_perfusere_SubPORatio_SubPO_FillRatio_R2,2,1296,1213,1380,1380,1380,1213,1380,0.000%,.00094,0.01,0.01
TR_perfusera_SubPOMarker_Versions1_Save_Button_Click,2,462,353,571,571,571,353,571,0.000%,.00130,0.01,0.00
TR_perfuserd_SubPOMarker_Versions2_Save_Button_Click,2,426,366,487,487,487,366,487,0.000%,.00096,0.00,0.00
TR_perfuserc_SubPOMarker_Pageload,2,950,651,1250,1250,1250,651,1250,0.000%,.00105,0.01,0.01
TR_perfusera_SubPOMarker_Versions2_Save_Button_Click,2,506,384,629,629,629,384,629,0.000%,.00130,0.01,0.00
TR_perfuserb_SubPOMarker_Pageload,2,829,667,992,992,992,667,992,0.000%,.00121,0.02,0.01
TR_perfusere_SubPORatio_SubPO_AddRatio_R2,2,554,415,693,693,693,415,693,0.000%,.00094,0.01,0.00
TR_perfuserc_SubPOMarker_Versions1_Save_Button_Click,2,316,277,356,356,356,277,356,0.000%,.00105,0.00,0.00
TR_perfuserd_MarkerSummary_PageLoad,2,283,252,314,314,314,252,314,0.000%,.00096,0.01,0.00
TR_perfuserd_MarkerSummary_SubPo_Load,2,180,149,211,211,211,149,211,0.000%,.00096,0.00,0.00
TR_perfusera_MarkerSummary_PageLoad,2,253,240,266,266,266,240,266,0.000%,.00130,0.01,0.00
TR_perfuserb_SubPOMarker_Versions1_Save_Button_Click,2,303,281,325,325,325,281,325,0.000%,.00121,0.01,0.00
TR_perfuserc_SubPOMarker_Versions2_Save_Button_Click,2,325,290,361,361,361,290,361,0.000%,.00105,0.01,0.00
TR_perfusera_MarkerSummary_SubPo_Load,2,201,183,220,220,220,183,220,0.000%,.00130,0.00,0.00
TR_perfuserb_SubPOMarker_Versions2_Save_Button_Click,2,312,277,347,347,347,277,347,0.000%,.00121,0.01,0.00
TR_perfuserc_MarkerSummary_PageLoad,2,244,227,262,262,262,227,262,0.000%,.00105,0.01,0.00
TR_perfusere_SubPOMarker_Pageload,2,626,556,697,697,697,556,697,0.000%,.00094,0.01,0.01
TR_perfuserc_MarkerSummary_SubPo_Load,2,224,194,254,254,254,194,254,0.000%,.00105,0.00,0.00
TR_perfuserb_MarkerSummary_PageLoad,2,281,241,322,322,322,241,322,0.000%,.00121,0.01,0.00
TR_perfuserd_PackingList_PageLoad,2,691,649,734,734,734,649,734,0.000%,.00096,0.01,0.01
TR_perfusere_SubPOMarker_Versions1_Save_Button_Click,2,321,286,357,357,357,286,357,0.000%,.00094,0.00,0.00
TR_perfuserb_MarkerSummary_SubPo_Load,2,162,146,179,179,179,146,179,0.000%,.00122,0.00,0.00
TR_perfuserd_GenerateDockets_PageLoad,2,264,224,304,304,304,224,304,0.000%,.00096,0.01,0.00
TR_perfusera_PackingList_PageLoad,2,726,713,740,740,740,713,740,0.000%,.00130,0.02,0.01
TR_perfusere_SubPOMarker_Versions2_Save_Button_Click,2,346,309,383,383,383,309,383,0.000%,.00094,0.00,0.00
TR_perfuserd_GenerateDockets_SubPo_Load,2,122,109,136,136,136,109,136,0.000%,.00096,0.00,0.00
TR_perfusera_GenerateDockets_PageLoad,2,256,213,299,299,299,213,299,0.000%,.00130,0.01,0.00
TR_perfusere_MarkerSummary_PageLoad,2,293,272,315,315,315,272,315,0.000%,.00094,0.01,0.00
TR_perfusera_GenerateDockets_SubPo_Load,2,147,120,174,174,174,120,174,0.000%,.00130,0.00,0.00
TR_perfuserc_PackingList_PageLoad,2,781,767,795,795,795,767,795,0.000%,.00105,0.01,0.01
TR_perfusere_MarkerSummary_SubPo_Load,2,164,150,179,179,179,150,179,0.000%,.00094,0.00,0.00
TR_perfuserb_PackingList_PageLoad,2,756,681,832,832,832,681,832,0.000%,.00121,0.02,0.01
TR_perfuserc_GenerateDockets_PageLoad,2,243,240,247,247,247,240,247,0.000%,.00105,0.01,0.00
TR_perfuserc_GenerateDockets_SubPo_Load,2,126,103,149,149,149,103,149,0.000%,.00105,0.00,0.00
TR_perfuserb_GenerateDockets_PageLoad,2,237,217,257,257,257,217,257,0.000%,.00122,0.01,0.00
TR_perfuserb_GenerateDockets_SubPo_Load,2,213,107,320,320,320,107,320,0.000%,.00122,0.00,0.00
TR_perfusere_PackingList_PageLoad,2,662,564,760,760,760,564,760,0.000%,.00094,0.01,0.01
TR_perfusere_GenerateDockets_PageLoad,2,242,239,245,245,245,239,245,0.000%,.00094,0.01,0.00
TR_perfusere_GenerateDockets_SubPo_Load,2,123,110,137,137,137,110,137,0.000%,.00094,0.00,0.00
TR_perfusera_GenerateDockets_Wait,2,1102595,925528,1279663,1279663,1279663,925528,1279663,0.000%,.00081,0.09,0.14
TR_perfusera_GenerateDockets_ButtonClick,2,663,625,701,701,701,625,701,0.000%,.00168,0.00,0.00
TR_perfuserd_GenerateDockets_Wait,2,1975482,1398069,2552895,2552895,2552895,1398069,2552895,0.000%,.00043,0.09,0.14
TR_perfuserd_GenerateDockets_ButtonClick,2,547,527,567,567,567,527,567,0.000%,.00062,0.00,0.00
TR_perfusera_GenerateCuts_Wait,2,235233,233111,237355,237355,237355,233111,237355,0.000%,.00140,0.02,0.03
TR_perfusera_GenerateCuts_ButtonClick,2,44213,984,87443,87443,87443,984,87443,0.000%,.00156,0.00,0.01
TR_perfusera_GenerateCutJobplanning_Wait,2,0,0,0,0,0,0,0,0.000%,.00156,0.00,0.00
Debug Sampler,10,0,0,1,1,1,0,1,0.000%,.00242,0.01,0.00
TR_perfuserd_GenerateCuts_Wait,2,279578,218917,340239,340239,340239,218917,340239,0.000%,.00056,0.01,0.01
TR_perfuserb_GenerateDockets_Wait,2,1552700,1487905,1617495,1617495,1617495,1487905,1617495,0.000%,.00064,0.10,0.16
TR_perfuserd_GenerateCuts_ButtonClick,2,48674,1144,96205,96205,96205,1144,96205,0.000%,.00058,0.00,0.00
TR_perfuserd_GenerateCutJobplanning_Wait,2,0,0,0,0,0,0,0,0.000%,.00058,0.00,0.00
TR_perfuserb_GenerateDockets_ButtonClick,2,593,566,621,621,621,566,621,0.000%,.00132,0.00,0.00
TR_perfuserc_GenerateDockets_Wait,2,1807572,1688973,1926171,1926171,1926171,1688973,1926171,0.000%,.00052,0.09,0.15
TR_perfuserc_GenerateDockets_ButtonClick,2,559,557,562,562,562,557,562,0.000%,.00093,0.00,0.00
TR_perfusere_GenerateDockets_Wait,2,2578146,1725794,3430499,3430499,3430499,1725794,3430499,0.000%,.00036,0.09,0.15
TR_perfusere_GenerateDockets_ButtonClick,2,437,338,537,537,537,338,537,0.000%,.00052,0.00,0.00
TR_perfuserb_GenerateCuts_Wait,2,244153,232675,255632,255632,255632,232675,255632,0.000%,.00113,0.01,0.02
TR_perfuserb_GenerateCuts_ButtonClick,2,58652,27709,89596,89596,89596,27709,89596,0.000%,.00123,0.00,0.01
TR_perfuserb_GenerateCutJobplanning_Wait,2,0,0,0,0,0,0,0,0.000%,.00125,0.00,0.00
TR_perfuserc_GenerateCuts_Wait,2,289814,282917,296711,296711,296711,282917,296711,0.000%,.00082,0.01,0.01
TR_perfusere_GenerateCuts_Wait,2,195648,93265,298031,298031,298031,93265,298031,0.000%,.00051,0.01,0.01
TR_perfuserc_GenerateCuts_ButtonClick,2,76718,64654,88783,88783,88783,64654,88783,0.000%,.00090,0.00,0.01
TR_perfuserc_GenerateCutJobplanning_Wait,2,0,0,0,0,0,0,0,0.000%,.00093,0.00,0.00
TR_perfusere_GenerateCuts_ButtonClick,2,33222,414,66030,66030,66030,414,66030,0.000%,.00055,0.00,0.00
TR_perfusere_GenerateCutJobplanning_Wait,2,0,0,0,0,0,0,0,0.000%,.00056,0.00,0.00
TOTAL,380,55816,404,1255,96205,1688973,0,3430499,0.000%,.06696,0.79,0.84
